-69.25662233,69.3784156,0
-69.25662233,69.3784156,0
-70.44085792,69.21041623,0
-70.44085792,69.21041623,0
-71.32731499,69.03722223,0
-71.32731499,69.03722223,0
-73.34229508,68.50052876,0
-73.34229508,68.50052876,0
-73.84839625,68.33557511,0
-73.84839625,68.33557511,0
-74.66661394,68.04390888,0
-74.66661394,68.04390888,0
-74.66661394,68.04390888,0
-74.66661394,68.04390888,0
-75.19067943,67.84102937,0
-75.19067943,67.84102937,0
-75.30872918,67.79360778,0
-75.30872918,67.79360778,0
-76.01419955,67.49707102,0
-76.01419955,67.49707102,0
-76.13991346,67.44186935,0
-76.13991346,67.44186935,0
-76.552763,67.25557359,0
-76.552763,67.25557359,0
-77.62864378,66.73400853,0
-77.62864378,66.73400853,0
-78.03886056,66.52139507,0
-78.03886056,66.52139507,0
-78.58814239,66.22477723,0
-78.58814239,66.22477723,0
-80.72137963,64.94189016,0
-80.72137963,64.94189016,0
-81.35710708,64.51862669,0
-81.35710708,64.51862669,0
-82.13979354,63.97107592,0
-82.13979354,63.97107592,0
-82.68905359,63.5691142,0
-82.68905359,63.5691142,0
-84.41386398,62.20903444,0
-84.41386398,62.20903444,0
-84.98491688,61.72498894,0
-84.98491688,61.72498894,0
-85.51886895,61.25666126,0
-85.51886895,61.25666126,0
-86.06876945,60.75808821,0
-86.06876945,60.75808821,0
-86.42449751,60.42658945,0
-86.42449751,60.42658945,0
-87.64577134,59.23301393,0
-87.64577134,59.23301393,0
-88.31922291,58.53663943,0
-88.31922291,58.53663943,0
-88.82211934,57.99812597,0
-88.82211934,57.99812597,0
-88.97940478,57.82636852,0
-88.97940478,57.82636852,0
-89.30522939,57.46541041,0
-89.30522939,57.46541041,0
-90.09448081,56.56144461,0
-90.09448081,56.56144461,0
-90.26410492,56.36153679,0
-90.26410492,56.36153679,0
-90.88294444,55.61469674,0
-90.88294444,55.61469674,0
-90.88294444,55.61469674,0
-90.88294444,55.61469674,0
-91.65192031,54.64685157,0
-91.65192031,54.64685157,0
-91.78091922,54.47999854,0
-91.78091922,54.47999854,0
-92.36317737,53.71015841,0
-92.36317737,53.71015841,0
-92.81151022,53.09810343,0
-92.81151022,53.09810343,0
-94.22058692,51.05665548,0
-94.22058692,51.05665548,0
-94.7391162,50.25670699,0
-94.7391162,50.25670699,0
-95.14684798,49.60767067,0
-95.14684798,49.60767067,0
-95.60562191,48.85512947,0
-95.60562191,48.85512947,0
-96.89834993,46.59535063,0
-96.89834993,46.59535063,0
-97.18611487,46.06153048,0
-97.18611487,46.06153048,0
-97.47029646,45.52226883,0
-97.47029646,45.52226883,0
-97.82225307,44.83686687,0
-97.82225307,44.83686687,0
-98.90080825,42.60229656,0
-98.90080825,42.60229656,0
-99.65220853,40.90677146,0
-99.65220853,40.90677146,0
-99.77610443,40.61455331,0
-99.77610443,40.61455331,0
-100.0205293,40.02653308,0
-100.0205293,40.02653308,0
-100.9518597,37.62712533,0
-100.9518597,37.62712533,0
-101.1722165,37.01685488,0
-101.1722165,37.01685488,0
-101.3874646,36.40238336,0
-101.3874646,36.40238336,0
-101.4570643,36.19956044,0
-101.4570643,36.19956044,0
-102.0664118,34.32597923,0
-102.0664118,34.32597923,0
-102.1335653,34.10748096,0
-102.1335653,34.10748096,0
-102.3235441,33.4744947,0
-102.3235441,33.4744947,0
-102.5466344,32.70061984,0
-102.5466344,32.70061984,0
-102.9569802,31.17545905,0
-102.9569802,31.17545905,0
-103.1798402,30.28021882,0
-103.1798402,30.28021882,0
-103.3341839,29.62656826,0
-103.3341839,29.62656826,0
-103.4821577,28.96980608,0
-103.4821577,28.96980608,0
-103.8624337,27.11088066,0
-103.8624337,27.11088066,0
-104.0912066,25.83046927,0
-104.0912066,25.83046927,0
-104.1467149,25.49468539,0
-104.1467149,25.49468539,0
-104.2445162,24.87323446,0
-104.2445162,24.87323446,0
-104.4233467,23.61131623,0
-104.4233467,23.61131623,0
-104.5035938,22.97363664,0
-104.5035938,22.97363664,0
-104.5817557,22.2925603,0
-104.5817557,22.2925603,0
-104.6142563,21.98722067,0
-104.6142563,21.98722067,0
-104.8047677,19.73752065,0
-104.8047677,19.73752065,0
-104.8775897,18.37714534,0
-104.8775897,18.37714534,0
-104.9014328,17.71011809,0
-104.9014328,17.71011809,0
-104.9225204,16.69633847,0
-104.9225204,16.69633847,0
-104.9254752,16.35373035,0
-104.9254752,16.35373035,0
-104.9150965,14.9419143,0
-104.9150965,14.9419143,0
-104.9065052,14.57937035,0
-104.9065052,14.57937035,0
-104.8671226,13.51638488,0
-104.8671226,13.51638488,0
-104.8478236,13.13589618,0
-104.8478236,13.13589618,0
-104.7133425,11.27823368,0
-104.7133425,11.27823368,0
-104.6779499,10.90337144,0
-104.6779499,10.90337144,0
-104.6395158,10.52647945,0
-104.6395158,10.52647945,0
-104.6395158,10.52647945,0
-104.6395158,10.52647945,0
-104.6356638,10.49019459,0
-104.6356638,10.49019459,0
-104.6317586,10.4536626,0
-104.6317586,10.4536626,0
-104.6277994,10.41688172,0
-104.6277994,10.41688172,0
-104.6155351,10.30453225,0
-104.6155351,10.30453225,0
-104.3554335,8.317830332,0
-104.3554335,8.317830332,0
-104.2302428,7.537092052,0
-104.2302428,7.537092052,0
-104.1070609,6.839522403,0
-104.1070609,6.839522403,0
-103.980761,6.181046538,0
-103.980761,6.181046538,0
-103.6424512,4.625244008,0
-103.6424512,4.625244008,0
-103.5862836,4.390014545,0
-103.5862836,4.390014545,0
-103.5275108,4.149712189,0
-103.5275108,4.149712189,0
-103.4247897,3.74299058,0
-103.4247897,3.74299058,0
-103.3354891,3.402014823,0
-103.3354891,3.402014823,0
-103.0411074,2.349599519,0
-103.0411074,2.349599519,0
-102.6652182,1.136201347,0
-102.6652182,1.136201347,0
-102.562558,0.825844728,0
-102.562558,0.825844728,0
-102.4175262,0.400817199,0
-102.4175262,0.400817199,0
-102.3689447,0.261758048,0
-102.3689447,0.261758048,0
-102.3306647,0.153305112,0
-102.3306647,0.153305112,0
-102.323604,0.133407194,0
-102.323604,0.133407194,0
-102.2845933,0.024055041,0
-102.2845933,0.024055041,0
-102.2258653,-0.138733177,0
-102.2258653,-0.138733177,0
-102.1016021,-0.476192891,0
-102.1016021,-0.476192891,0
-101.9994561,-0.746825981,0
-101.9994561,-0.746825981,0
-101.9370206,-0.909384256,0
-101.9370206,-0.909384256,0
-101.9180727,-0.958300489,0
-101.9180727,-0.958300489,0
-101.9252299,-0.939845839,0
-101.9252299,-0.939845839,0
-101.9516796,-0.871408231,0
-101.9516796,-0.871408231,0
-101.9066281,-0.987753418,0
-101.9066281,-0.987753418,0
-101.9779548,-0.803047558,0
-101.9779548,-0.803047558,0
-101.9602914,-0.849044061,0
-101.9602914,-0.849044061,0
-101.9694272,-0.825275181,0
-101.9694272,-0.825275181,0
-102.2440686,-0.08850795,0
-102.2440686,-0.08850795,0
-102.4558817,0.511755704,0
-102.4558817,0.511755704,0
-102.5945619,0.921721336,0
-102.5945619,0.921721336,0
-102.8758482,1.800141151,0
-102.8758482,1.800141151,0
-103.0098476,2.243578502,0
-103.0098476,2.243578502,0
-103.1416111,2.697532158,0
-103.1416111,2.697532158,0
-103.2708814,3.16205722,0
-103.2708814,3.16205722,0
-103.6237442,4.546272192,0
-103.6237442,4.546272192,0
-103.8308669,5.459164259,0
-103.8308669,5.459164259,0
-103.8308669,5.459164259,0
-103.8308669,5.459164259,0
-103.955004,6.052758182,0
-103.955004,6.052758182,0
-104.0080574,6.319100757,0
-104.0080574,6.319100757,0
-104.1827283,7.260704317,0
-104.1827283,7.260704317,0
-103.9302796,5.931351564,0
-103.9302796,5.931351564,0
-103.4003587,3.648588687,0
-103.4003587,3.648588687,0
-102.8576328,1.741182649,0
-102.8576328,1.741182649,0
-102.1254238,-0.412215561,0
-102.1254238,-0.412215561,0
-101.3439797,-2.356941701,0
-101.3439797,-2.356941701,0
-98.85104107,-7.116866003,0
-98.85104107,-7.116866003,0
-97.90332422,-8.545493322,0
-97.90332422,-8.545493322,0
-97.24906002,-9.442332245,0
-97.24906002,-9.442332245,0
-96.58129412,-10.29159243,0
-96.58129412,-10.29159243,0
-95.78114189,-11.23010309,0
-95.78114189,-11.23010309,0
-94.59644315,-12.47826975,0
-94.59644315,-12.47826975,0
-94.06540527,-12.98789439,0
-94.06540527,-12.98789439,0
-93.49615602,-13.50236357,0
-93.49615602,-13.50236357,0
-92.89433178,-14.01212987,0
-92.89433178,-14.01212987,0
-91.96392549,-14.73461078,0
-91.96392549,-14.73461078,0
-86.76352637,-17.45019928,0
-86.76352637,-17.45019928,0
-84.74613631,-17.92603912,0
-84.74613631,-17.92603912,0
-83.34962958,-18.05668753,0
-83.34962958,-18.05668753,0
-82.32093591,-18.04037812,0
-82.32093591,-18.04037812,0
-81.63982517,-17.97282104,0
-81.63982517,-17.97282104,0
-80.97034398,-17.85901615,0
-80.97034398,-17.85901615,0
-80.71156067,-17.80170539,0
-80.71156067,-17.80170539,0
-77.66788357,-16.46129174,0
-77.66788357,-16.46129174,0
-75.61970021,-14.61295732,0
-75.61970021,-14.61295732,0
-73.96567284,-12.20502133,0
-73.96567284,-12.20502133,0
-72.90376396,-9.97908277,0
-72.90376396,-9.97908277,0
-71.34375404,-5.168891793,0
-71.34375404,-5.168891793,0
-70.95954776,-3.613197903,0
-70.95954776,-3.613197903,0
-70.73618663,-2.634534626,0
-70.73618663,-2.634534626,0
-70.43797395,-1.245697836,0
-70.43797395,-1.245697836,0
